token_id,category,mu_0,mu_1,mu_2,mu_3,mu_4,mu_5,mu_6,mu_7,mu_8,mu_9,mu_10,mu_11,mu_12,mu_13,mu_14,mu_15,mu_16,mu_17,mu_18,mu_19,mu_20,mu_21,mu_22,mu_23,mu_24,mu_25,mu_26,mu_27,mu_28,mu_29,mu_30,mu_31,mu_32,mu_33,mu_34,mu_35,mu_36,mu_37,mu_38,mu_39,mu_40,mu_41,mu_42,mu_43,mu_44,mu_45,mu_46,mu_47,mu_48,mu_49,mu_50
98,punct,-0.59606755,-1.4437622,-0.025039913,0.1131115,0.85652417,-1.56273,-0.36149675,0.53401005,0.09245567,0.1855598,-0.013649236,0.12358135,1.652693,-1.3264176,0.18099204,0.26513073,0.29467967,0.34592384,-0.050343145,0.53012395,0.13947523,0.12471634,0.21198766,-1.3437545,0.33650264,0.13366473,-1.6544878,0.98197913,0.25209993,0.54189754,0.3122243,0.25938013,0.57071453,0.4398836,0.1834408,0.27976128,0.7547266,0.31307316,-0.08269986,0.25426868,0.24378803,0.19610068,-1.0359266,-0.013553345,0.30943954,0.014990298,0.027314216,0.28690186,0.15376493,0.3261866,0.27623937
99,punct,0.66886944,1.408113,-0.4192873,-0.16080974,-0.8701468,0.29237884,1.7822202,0.04022367,-0.2378185,-0.10577297,-0.26520362,-0.07928099,-1.9255468,-0.34285352,0.034071002,0.003989549,-0.0505575,0.048939664,-0.24194238,0.15382682,-0.2091698,-0.29315764,-0.039586753,-1.4697607,-0.014416433,-0.13927981,1.4907575,0.433684,-0.16391672,0.30028588,0.10456712,0.032960188,0.19729343,-0.1068569,-0.3467253,1.0698041,0.21634346,-0.2292953,-0.34617752,-0.34342942,-0.07868937,-0.097231045,1.4884603,-0.46793345,-0.21651828,-0.39529008,-0.355781,0.050050102,-0.116660036,0.14226216,0.13314636
100,punct,-1.6842686,0.9484613,-0.33201388,0.012672552,0.7996739,-1.5603298,-0.3983273,0.17562564,-0.1625527,-0.030715246,-0.2536588,0.027504606,1.1649672,1.7112277,0.06093804,0.27005184,0.085868545,0.09365405,-0.106792636,0.2825797,-0.10061434,-0.10219379,-0.11182742,-1.395552,0.15141344,-0.028077759,1.5124851,0.4741411,0.08505736,0.27296573,0.16222504,-0.015488958,0.4050574,0.20402868,-0.19298671,1.1104734,0.34031326,-0.062378276,-0.23424263,-0.024204053,0.019924924,-0.07583144,-1.0402813,-0.3170789,0.0031029482,-0.27228078,-0.27640694,0.118368514,-0.0960031,0.32582083,0.18812823
101,punct,0.7278143,1.4778792,-0.16334698,-0.025533829,0.84084356,-1.5673754,-0.37630817,0.29498467,0.1145678,0.23656753,0.01118706,0.12220889,-1.8764341,-0.27562857,0.29640868,0.31735274,0.35698912,0.45108163,-0.044832963,0.52399963,-0.006517639,0.011380743,0.35587493,-1.3667135,0.29731736,0.068282455,-1.6970817,0.9573803,0.2614688,0.72439355,0.30583635,0.03327683,0.5779888,0.13703519,0.0138219055,0.24287398,0.6897315,0.14747272,-0.11063732,-0.045577228,0.1100402,0.0799579,-1.0455228,-0.15480554,0.10983255,-0.23951246,-0.067466326,0.6012425,-0.0034349614,0.46673357,0.30092013
102,punct,0.70382696,1.4641773,-0.13812892,0.041799705,-1.3730797,0.2410901,-1.469909,0.39029235,-0.12607904,0.008904908,-0.004700006,0.0027378898,-1.9535403,-0.3180404,-0.02458436,0.37672746,0.11541875,0.24604528,-0.34777164,0.4635499,0.08102673,-0.0795754,0.06938141,1.546022,0.19853973,-0.09384581,1.1365736,1.205518,0.04229212,0.32585987,0.043207906,0.09436298,0.28423792,0.3566193,-0.030345501,-1.3003899,0.61622655,-0.00539397,-0.1458786,-0.18452467,0.10552177,-0.025719585,-1.1051265,-0.29665288,0.117111064,-0.2800644,-0.19874987,-0.008689091,0.0025728764,0.24218242,0.24724242
103,punct,-0.60919976,-1.4570566,-0.21119967,0.027855895,0.85373,-1.5837278,-0.37907055,0.36147928,0.06382285,0.2958782,-0.11649999,0.087039635,-1.8851335,-0.27087504,0.027149033,0.2163728,0.2527576,0.22956528,-0.071184315,0.45260996,-0.012166042,0.101810046,0.089603364,1.5716544,0.37589788,-0.027301997,1.1490506,1.244686,0.39369252,0.7185567,0.19796023,0.29769766,0.42397058,0.36168256,-0.08318079,-1.2356024,0.63571763,0.21600804,0.08942426,0.036581393,0.2657693,0.11142471,-1.0477184,-0.16560125,0.14176798,0.04815944,0.014928577,0.41592008,0.03875872,0.47175685,0.26368177
104,punct,0.73884934,1.4733993,-0.15554033,-0.04246942,-2.053534,-0.30394438,0.18327655,0.14629614,-0.026780436,0.042844135,-0.110665746,-0.064532526,1.6146424,-1.3285261,-0.053332593,0.10326232,0.12132246,0.10193506,-0.15245944,0.3200712,-0.03860652,-0.015748197,0.08402462,1.5537087,0.21701466,-0.05831365,1.1433157,1.2303153,0.20868076,0.30723453,0.20595306,0.121004865,0.32774794,0.14328626,0.031322416,-1.1368837,0.463106,0.0014429892,-0.28492498,-0.023774885,-0.17573667,0.002206259,-1.0326906,-0.30721027,0.028568724,-0.26851478,-0.15599492,0.17238125,-0.10736969,0.12412122,0.1781852
105,punct,0.6902678,1.4580103,-0.3492749,-0.08818963,0.5184293,1.4727728,1.1406895,0.2443555,-0.27204758,-0.08591406,-0.19245166,-0.05262826,-2.004019,-0.35371536,-0.011570941,0.23761132,-0.03151893,0.07110203,-0.26607695,0.32787952,-0.16015086,-0.2728738,-0.1142476,-1.5193187,-0.07890823,-0.11678401,1.543042,0.4562975,-0.1609631,0.48458916,0.19060376,-0.17032224,0.3357548,-0.1344372,-0.35706553,1.1219262,0.44801614,-0.30771017,-0.38721842,-0.3955257,-0.13334113,-0.33500856,-1.1412834,-0.5673597,-0.09310622,-0.42302093,-0.4424035,0.049956467,-0.3303129,0.3404866,0.19698592
106,punct,-0.616013,-1.4631275,-0.08935189,-0.116639964,-0.8147028,0.35741034,1.8288304,0.112858176,0.016470732,0.061034728,-0.1481781,0.127757,1.596425,-1.3469704,0.053723533,0.29215723,0.11185295,0.09338574,-0.16195257,0.33088845,-0.104752146,-0.051333323,0.0013448464,-1.416318,0.23721349,-0.04586627,1.5331135,0.48616555,-0.013566262,0.31822935,0.22915246,0.26467752,0.4346075,0.15821847,-0.04753149,1.1266799,0.6498556,0.07405899,-0.3379479,-0.13242903,-0.064670645,0.09039007,-1.054816,-0.375817,0.000335779,-0.36990914,-0.18473095,0.13386808,0.030193323,0.36910307,0.2151257
107,punct,0.69785064,1.4514644,-0.43927628,-0.1366069,-0.87221014,0.33329818,1.8384825,0.15255044,-0.22807378,-0.115319304,-0.17371897,-0.013571832,1.6138897,-1.4193261,-0.0036695863,0.10395163,-0.10540696,0.11239436,-0.25709063,0.07841548,-0.1711344,-0.30199337,-0.22253494,-1.496602,-0.027490925,-0.23893926,1.5524312,0.4614033,-0.2588655,0.30317172,0.24226736,-0.038412057,0.2949405,-0.015529486,-0.14505768,1.1258682,0.2725667,-0.12017062,-0.51059484,-0.18546072,-0.26293752,-0.1605327,-1.1250827,-0.467893,-0.08339262,-0.44315886,-0.33871323,0.15633345,-0.18381242,0.3204062,0.14689767
108,punct,0.6928719,1.4567623,-0.40235627,-0.18100187,0.8058853,-1.6536509,-0.44204676,0.10970647,-0.02707962,-0.10551989,-0.19234698,-0.088344,-1.9746408,-0.34251904,-0.02527199,0.13270327,0.109589234,0.30736595,-0.102306254,0.44209385,-0.15179048,-0.2751966,-0.020551719,1.5349139,0.18844122,-0.21634705,1.1171683,1.1962787,0.1306182,0.50080353,0.24811904,0.18129161,0.13663658,-0.04246691,-0.3070941,-1.3211234,0.61362827,0.09933417,-0.26367003,-0.20075448,-0.0009846669,0.05519424,-1.1242822,-0.33523667,-0.21264996,-0.14363933,-0.22520678,0.24585089,-0.23762257,0.49032295,0.22851545
109,punct,0.72896576,1.4889665,-0.22728008,0.07451018,0.83844507,-1.5997124,-0.39391375,0.37857074,0.1071633,0.09207095,-0.15332939,-0.10049927,-1.9113904,-0.29395908,0.08260543,0.07780754,0.4027032,0.34461665,-0.18684927,0.51769465,0.19459644,0.04855808,0.20413056,0.9660459,0.39108709,-0.0691015,-1.1901655,-1.4300016,0.0839521,0.6145164,0.19546506,0.17568801,0.4689996,-0.017824555,-0.0332596,1.3978976,0.772915,-0.07906241,-0.18993707,0.09809191,0.121976905,0.1944288,-1.068819,-0.28118533,0.20689645,-0.3314087,-0.12999839,0.3728202,-0.023408288,0.3162362,0.24299583
110,punct,0.7468501,1.516208,-0.13342081,-0.038565543,-1.3440883,0.27714476,-1.443442,0.4159099,0.051382385,0.091126375,0.06031143,-0.004748842,-1.92657,-0.29329336,-0.020983182,0.24085529,0.38597167,0.4006218,-0.29311264,0.316192,0.4293115,-0.342155,0.04403783,-1.4529164,0.4458294,0.09385612,1.6000197,0.51270646,0.35563523,0.5110061,0.05674383,0.36464706,0.5416607,-0.18349224,-0.15182632,1.1832534,0.552494,0.012893163,-0.003891456,0.17707057,0.10137037,0.049425345,-1.0748332,-0.22819038,0.38981918,-0.3316237,-0.21880396,0.014195929,-0.025573654,0.2114006,0.26255304
111,punct,0.70740485,1.4751527,-0.40856805,0.03467861,-0.8545186,0.3372083,1.8575355,0.371597,0.009595503,-0.009764639,-0.07420909,-0.10659168,-1.9571486,-0.32599756,0.17155418,0.026470458,0.045899436,0.2826755,-0.26495028,0.090484835,-0.009637414,-0.34934112,-0.16003089,-1.4845731,0.045942537,-0.11394239,1.5549394,0.47588336,-0.036663957,0.2186504,-0.27106786,0.24627098,0.46905422,-0.23124525,-0.28421038,1.1353669,0.37986502,0.004062687,0.08296736,-0.0632746,-0.007627148,-0.008138119,-1.1078913,-0.6770545,0.25866002,-0.35459435,-0.4370933,0.03132318,-0.16532825,0.36015192,0.23359817
112,punct,0.6524831,1.3752638,-0.32120475,-0.34529546,0.75805455,-1.5470395,-0.40832025,0.6459588,-0.099561155,0.08357983,-0.19110435,0.073736295,-1.84955,-0.31513223,0.24190857,0.26820797,0.067466885,0.37679717,-0.15588476,0.29318532,0.030605773,-0.056238506,-0.080663845,-1.3967918,0.13738722,-0.091142766,1.4483597,0.43799075,-0.17455387,0.44879127,0.047058936,0.123127624,0.3838936,-0.104823254,-0.042537265,1.0582663,0.45161068,-0.08859834,-0.22710274,0.013404036,0.0019384442,-0.095980376,-1.0465837,-0.3627679,0.059653915,-0.46695533,-0.36622164,0.33581707,0.0018657298,0.33061448,0.33227843
113,punct,-0.59450555,-1.4453337,0.045699142,-0.013029467,-0.7950788,0.38463178,1.86921,0.21413162,0.054256197,0.12097889,-0.07078957,0.18122473,1.6510173,-1.3282914,0.2527728,0.22317448,0.13613333,0.29139733,-0.034132037,0.43448833,0.02350108,-0.019068578,0.10163712,0.99109906,0.32508287,0.059952408,-1.1280662,-1.3900428,0.23180805,0.37376913,0.31408668,0.24067539,0.4520447,0.31367177,0.0106096715,1.3648543,0.69443995,0.088087514,-0.2786279,-0.06011389,0.004146589,0.1346992,-1.0366921,-0.16070405,-0.004942548,-0.09637201,-0.13412815,0.27695554,-0.0037495242,0.33177063,0.24951923
114,punct,-0.5625044,-1.4304185,0.25771153,0.28808504,0.9427557,-1.554417,-0.30325845,0.61408573,0.35533804,0.44811937,0.30750096,0.39982727,-1.8581045,-0.20992765,0.45291656,0.51186436,0.42848247,0.53658384,0.27815345,0.6298561,0.28575823,0.27093726,0.41795856,0.5319338,0.442168,0.30307943,-1.2583461,-0.78908986,0.3878733,0.64325243,0.5297322,0.47812036,0.7162163,0.49298435,0.3079238,-1.5529089,0.8163294,0.38819328,0.11622088,0.3043045,0.2703808,0.45927554,-1.0165923,0.079620644,0.38165492,0.08123996,0.16063754,0.5317036,0.3318589,0.5923137,0.3000871
115,punct,0.6716734,1.4007182,-0.06220442,-0.17876586,-0.2580778,1.597743,-1.0550478,0.10299423,-0.13672297,0.004263704,-0.23298667,-0.028350763,1.5333849,-1.3935922,0.001343279,0.006157253,-0.14081246,-0.04646565,-0.20152257,0.15165824,-0.165638,-0.19658867,-0.051848482,0.8935319,-0.09564755,-0.08562716,-1.1946213,-1.4538887,-0.12409942,0.052265655,0.12459312,-0.06121172,0.20504281,0.04359377,-0.21047989,1.280165,0.30162048,-0.09516114,-0.53035814,-0.19816346,-0.29684696,0.022205057,1.499139,-0.46265095,-0.07639325,-0.40282613,-0.29446533,-0.048464097,-0.1078209,-0.02630202,0.0915775
116,punct,-0.60541874,-1.4610845,-0.067779586,-0.012324982,0.85138154,-1.5684365,-0.36944816,0.37142935,0.040623937,0.031499542,-0.069717,0.019422071,1.6474457,-1.3459388,0.26802224,0.31493163,0.16493455,0.30816683,-0.13718691,0.38202044,0.015859265,-0.02402882,-0.0047853356,-1.4168453,0.33387613,0.042312756,1.5696061,0.5141372,0.2995593,0.45590708,0.43070558,0.26781428,0.57079744,0.20534544,0.094160736,1.1590163,0.6526115,0.16000979,-0.25205925,0.015419388,-0.092586696,0.17597567,-1.0480324,-0.21365845,0.031006418,-0.20758788,-0.22950417,0.35907027,-0.020504735,0.42911965,0.23803884
117,punct,-0.5937775,-1.4824746,-0.039074842,0.06279503,-0.7995267,0.4052294,1.9477226,0.41896012,0.28681347,-0.052748602,-0.07025275,0.34447026,-1.9115114,-0.2688832,0.28604683,0.12413871,0.5271976,0.5273977,-0.16656293,0.3358507,0.30134478,0.074426465,0.27743563,0.42394412,0.42753136,-0.031483095,1.838597,-1.149085,0.22362386,0.8043071,0.4223883,0.3024856,0.3653269,0.11159831,0.27073848,-1.0524285,0.5859893,0.04526068,-0.11446329,0.4111254,0.11619556,0.20753345,-1.0582391,-0.1479389,0.29268318,-0.17337207,-0.032969195,0.2619873,0.044194102,0.32081407,0.25791833
118,punct,0.69157845,1.4515175,-0.49939972,-0.1988587,1.6545045,1.198223,0.19494425,0.19685757,-0.011061008,-0.17131445,-0.14257862,-0.25431114,-1.9699925,-0.34327704,0.118157946,0.40703374,-0.07516182,-0.023454703,-0.34289148,0.17386384,-0.2047424,-0.3922047,0.1632308,-1.4907928,0.075113915,-0.09847259,1.524377,0.4595608,-0.26530653,0.121840894,-0.099548824,0.27115133,0.43409586,-0.15828918,-0.049341768,1.103419,0.2391583,-0.17200993,-0.40004492,-0.08000493,0.10036387,-0.15129676,-1.1225533,-0.54084677,-0.31280732,-0.5563329,-0.31037593,-0.23127459,0.10013876,0.24267814,0.11194759
119,punct,-0.61267626,-1.4916672,-0.28410658,0.026936518,0.8788478,-1.604593,-0.3849497,0.29623055,0.22921826,0.016186373,-0.16523616,0.059140958,-1.9261583,-0.27463657,0.38344687,0.3006997,0.40741113,0.26917684,-0.06621889,0.47289792,0.23351751,-0.04573456,-0.10770536,1.6113409,0.33358458,0.19768898,1.187597,1.2749258,0.27569097,0.1464149,0.24551776,0.54488117,0.70851415,0.29835224,-0.14990672,-1.2447282,0.42897797,0.32869273,0.089221716,0.3581906,0.27503222,-0.02601077,-1.0679916,0.030437196,0.29992998,-0.20838636,0.15386704,0.25314167,0.14380449,0.54513526,0.22474548
120,punct,0.65405506,1.4148887,-0.4686697,-0.3471893,-0.93185127,0.2626741,1.7947953,-0.21426661,-0.3454286,-0.34408244,-0.49830663,-0.26875895,1.0904835,1.7045568,-0.196442,-0.14153796,-0.21431866,-0.37052962,-0.19971868,-0.13057402,-0.2506563,-0.32267007,-0.37642953,1.4991512,-0.17266223,-0.3332325,1.07153,1.1595855,-0.37252912,-0.09226365,-0.21347389,-0.103246555,0.07539452,-0.1489181,-0.51843536,-1.282035,-0.016499214,-0.3418023,-0.38552606,-0.31703377,-0.1351392,-0.14226796,-1.1828054,-0.5011412,-0.118249446,-0.46555552,-0.26813817,-0.14932461,-0.078176595,0.084442474,0.0762232
121,punct,-0.65034646,-1.5051936,-0.34056556,-0.028496178,0.80661815,-1.6128047,-0.42812735,0.13554938,-0.13642475,-0.18492271,-0.31028175,-0.10802512,1.1819036,1.7417871,0.12432636,-0.1210336,-0.03252081,0.21798882,0.19823124,0.24143802,-0.027725002,-0.21107851,-0.1951449,1.5282128,0.19895966,0.03911333,1.1339704,1.1916645,0.006132251,0.22693728,-0.013312382,0.18466309,0.339974,-0.096531875,-0.27802238,-1.2776725,0.5032982,0.12659338,-0.23412916,-0.20318098,0.10886193,-0.11632034,-1.0919617,-0.25193402,0.19005762,0.0890533,-0.20648322,-0.050693132,-0.22231096,0.3639856,0.23677178
122,punct,0.67960054,1.4391149,-0.3456541,-0.16739129,0.78911036,-1.6517543,-0.4500533,0.167669,-0.14878222,-0.18257092,-0.46110505,-0.3023538,1.5908388,-1.4220811,0.115794666,0.1767075,0.15465851,0.15548548,-0.3316731,0.12977505,-0.13707201,-0.35456175,-0.34134609,1.5115509,0.0564504,-0.085034624,1.0952029,1.1799772,0.103461064,0.23399551,-0.09605101,0.26610884,0.18757313,-0.0071639717,-0.32485205,-1.32689,0.33009043,0.064665005,-0.31787318,-0.14888507,0.08265124,-0.13361193,-1.1247758,-0.22763214,-0.21752037,-0.11888555,-0.28431088,-0.08383561,-0.0941518,0.11083507,0.20108147
123,punct,-0.6166419,-1.448756,-0.09856563,-0.05335828,0.79678476,-1.559714,-0.39010245,0.14551994,-0.17025512,-0.121276066,-0.37634358,-0.12880848,1.120813,1.6912411,0.1850835,0.11788674,0.12349494,0.14835356,-0.15949574,0.23545483,-0.121824354,-0.22655752,-0.16002794,-1.4023744,0.13371092,-0.21785058,1.5109538,0.46940407,-0.0033184597,0.38597542,0.08441068,0.0865739,0.41627258,-0.043880936,-0.30694598,1.1057032,0.303725,0.017562743,-0.2661965,-0.13123474,0.10901121,0.0664298,1.4973272,-0.35225224,-0.047081526,-0.30357143,-0.3427972,0.022967165,-0.14864025,0.2442527,0.14426844
124,punct,0.01435152,-0.0010487675,0.021767482,-0.014814434,0.013317739,-0.0402065,-0.002513686,-0.018709252,0.022331813,-0.011841074,0.0033067488,0.0046028835,-0.00512686,0.005985156,-0.006947374,0.034757778,-0.017798295,0.015539431,-0.011485216,-0.022521684,0.011629482,0.020313667,0.0039247526,0.027728375,-0.016650883,-0.026805878,-0.012166668,0.018879673,0.010200551,0.015804451,-0.0037078315,-0.0045854514,-0.028777443,-0.008441771,-0.020798394,0.027271189,0.0043356232,-0.005214462,0.016582089,6.274772e-05,-0.0031309586,-0.022683546,0.017882619,-0.033305913,0.01620588,0.0020185877,0.006791714,0.044265337,-0.0115227355,0.021975707,0.012605911
125,punct,0.033127297,0.008258287,0.025803413,-0.013966354,0.0056408565,0.008883313,0.014380006,0.027118172,0.027895937,-0.035423353,-0.002439441,-0.018895315,0.038942467,0.0016170819,-0.011008908,0.033240978,0.013319566,0.0272611,-0.017453147,0.004080567,0.0059917807,0.0015416291,-0.022254981,0.0015920707,-0.04045162,-0.0087283505,-0.0029120308,-0.014893857,0.0080071185,-0.012614982,0.004208904,-0.021011908,-0.0025250183,0.023134897,0.028823072,-0.010493314,-0.053878553,0.03784872,-0.004707445,0.0072883335,0.012604639,-0.03586596,-0.0075345244,0.015014014,0.0078116073,-0.016541922,-0.042735603,0.0026549946,0.012021412,0.0070463773,0.033196665
126,punct,-0.082269266,-0.0468421,0.04659789,-0.03404741,0.10140599,0.094220266,-0.03454512,0.06357303,0.05495896,-0.04584943,0.06852902,0.044104055,-0.091980204,0.056743626,0.06868685,0.06894804,-0.053803593,-0.045326307,0.06523039,-0.024347192,0.04873011,0.067047775,0.051818635,-0.07035438,0.057220064,0.053046796,0.07608479,0.054280438,-0.042433664,0.0633887,0.055927947,-0.055968154,0.06813295,0.041595012,0.057588954,0.09623503,0.057773776,-0.057114672,0.06049976,0.068316124,0.06884712,-0.045787364,-0.08992613,-0.037331957,-0.030031253,-0.060090885,-0.037235945,-0.05632226,-0.050449334,0.057157617,0.053027265
127,punct,-1.6794873,1.0557086,0.28531948,0.035696767,0.8989799,-1.5222694,-0.31805196,0.19093046,0.060262423,-0.018308124,-0.047335986,0.33284795,-1.82797,-0.2348898,-0.031057132,0.46246877,0.23361823,0.013236207,0.26418063,0.3246757,0.20026529,0.3451707,0.35899913,-1.3662182,0.6436894,0.10379649,1.6108232,0.5611406,0.015396573,0.23327008,0.18138337,0.55655944,0.5159682,0.35321805,0.03279069,1.1900092,0.3214883,0.1762484,-0.030839236,0.07067201,0.28174216,0.39622396,-1.0011381,0.23232205,0.40014383,-0.23698354,0.43881336,0.24170335,0.087734774,0.23584276,0.10920651
128,punct,0.7382074,1.4954766,0.05782255,-0.109748825,-1.3299006,0.28224456,-1.4330598,-0.14332303,0.080459796,0.047337025,-0.17982037,-0.10067463,1.6613878,-1.3787639,0.20710891,0.29104942,0.16791531,-0.051488988,0.24870567,0.17375754,0.15073827,-0.18394187,0.052024517,-1.4508536,0.150748,0.02674622,1.5856189,0.5027856,0.12794174,-0.3857657,-0.042407297,0.24354489,0.67811155,-0.03222002,0.05253856,1.1702358,0.4301977,-0.15996192,-0.27880192,0.004607417,-0.084001824,-0.14486697,-1.0798987,-0.030590748,0.44368812,-0.5103396,0.29487455,0.04066843,0.23784873,0.086439125,0.11321222
129,punct,-0.6126888,-1.5086335,0.23211932,-0.028135441,-0.18111306,1.798523,-1.0511329,0.12940022,0.20197935,0.10294722,-0.089879796,0.33541757,2.0685318,0.8182431,0.22992055,0.3936098,0.276268,0.23084623,0.16701218,0.3315336,0.06736654,-0.26495034,0.31942087,-1.0806441,0.60892344,0.044153366,0.95698017,-0.74471885,0.030206446,-0.040297728,0.23736742,0.30387014,0.8354159,0.45776817,0.12671347,-1.7730612,0.3112182,0.092111215,-0.38363323,0.16881534,0.39418003,0.044031017,-1.0763273,0.089354604,0.64106435,-0.31804568,0.27172711,0.0921944,0.23955613,0.04132488,0.14673066
130,punct,1.4926695,-1.0954596,0.04126372,-0.110576116,0.7258433,-1.3916953,-0.33328846,-0.19122198,-0.1653853,-0.1252751,0.012454579,-0.0307277,1.4061937,-1.1848112,-0.027067702,0.12456889,0.16474773,-0.10704365,-0.07958103,0.04128218,0.012997332,0.07189632,0.05516602,1.0071012,0.10541218,0.032989528,-1.1328901,0.93621385,-0.12924734,0.17126349,0.13004175,0.03654108,0.52505213,0.0035319035,0.0416451,1.2354927,0.22728358,0.032273483,-0.16411579,0.03036699,0.09817744,0.16925922,-0.93658817,-0.17897028,0.041396063,-0.21321984,0.102247484,-0.028214987,0.39923054,0.16551055,0.12868403
131,punct,1.6121227,-1.1400331,0.19263753,0.0141561385,0.8002983,-1.4780143,-0.3345684,0.15804274,-0.08939831,-0.11960259,-0.066328906,0.11680122,-1.7555656,-0.25139,0.14885561,0.44814435,0.064619645,0.015630176,0.3052107,0.116413705,-0.023788596,-0.05971124,0.3399053,-1.3232657,0.3192287,-0.066004984,1.4798279,0.48137763,-0.14331385,0.11819509,0.29289374,0.13740177,0.5111639,0.26759195,0.06957171,1.0774564,0.24955593,-0.0004602497,-0.11048636,0.119132474,-0.11226192,0.12598395,-0.98452306,0.109981015,0.47938296,-0.014802091,0.11399146,0.1793561,0.6276072,0.3795858,0.1292426
132,punct,0.74839777,1.5266596,-0.17236081,0.2083771,0.8603567,-1.6340435,-0.408162,0.031543657,-0.28070474,0.29343402,-0.044571575,0.4710685,-1.956219,-0.3003477,0.07211938,0.13848034,0.31411946,0.16884565,0.30508175,0.26967525,-0.2215341,-0.32012874,-0.08968785,-1.4713006,0.37752038,-0.03388948,1.6095237,0.5117734,0.25253126,-0.20812024,-0.02171413,0.057287887,0.9509279,-0.054562252,-0.11634433,1.1873249,0.23429573,-0.37204498,-0.04945839,0.029092668,0.2934444,-0.21246201,-1.0910727,0.20427512,0.5932236,-0.34627005,0.3789625,-0.07772293,0.21175045,-0.19634527,0.20012015
133,punct,-1.6191995,0.9055784,-0.07368713,-0.122992076,0.76703715,-1.4960676,-0.37215295,-0.09333141,-0.10509838,-0.071849674,-0.14910154,0.034567896,1.4825321,-1.2693056,-0.0770753,0.16163373,0.07049553,-0.117827415,0.046291903,0.05005698,-0.09909588,-0.1981139,0.093433015,1.4338347,0.16199744,-0.06569025,1.0298023,1.1307095,-0.105648026,-0.055048868,0.0009959054,0.043181166,0.36785454,-0.045916487,-0.056646276,-1.0564507,0.23487034,-0.13806985,-0.19002543,-0.047390077,-0.022175813,0.02239572,1.1595361,-0.08879562,0.24260554,-0.28815535,0.13815987,-0.14579432,0.21056405,0.07237396,0.10273536
134,punct,-0.62326527,-1.4927325,0.01361665,-0.13505976,1.6746988,1.249181,0.23707017,-0.2412767,-0.07948037,-0.038791068,-0.1121236,-0.108762026,1.8047035,0.15363653,-0.08439189,0.19610573,0.07009129,-0.19817182,0.055114586,0.3083946,0.28056815,0.35189414,-0.16540617,0.97036994,0.34662288,0.008691235,-1.176363,-1.4290584,-0.3358147,-0.29965836,0.17873846,0.15485616,0.5866339,0.19870643,0.044494398,1.4092548,0.18489552,-0.033454865,-0.31352258,-0.042905696,-0.17546451,0.3460517,-1.0728812,-0.4770612,0.5331105,-0.6653325,0.21755262,-0.010416029,0.23421608,0.087829284,0.16057907
135,punct,0.77653754,1.5607852,-0.042011358,0.31049702,0.8900429,-1.6584288,-0.41083792,0.42203954,-0.6114405,-0.58656394,0.18616535,-0.005692875,-1.985817,-0.29312924,0.17130122,-0.0044597476,0.27716565,-0.15088893,0.1395892,0.35301194,0.29012382,-0.12168273,0.4039539,0.4040406,0.48881227,0.038042307,1.8746625,-1.1892986,0.10255553,-0.29145738,0.28484955,-0.002994397,0.5795067,0.2948688,0.122419216,-1.0431108,0.36977297,-0.12628292,-0.24683051,0.2833125,0.30410624,0.09338062,-1.1040764,-0.041904937,0.5126256,-0.008859317,0.21245283,0.14557678,0.6964498,0.6011996,0.19914807
136,punct,-0.557493,-1.482317,0.18355548,0.28685993,1.0400362,-1.610567,-0.278359,0.41862953,0.3646873,0.44683236,0.26606974,0.33813936,-1.9275905,-0.18155524,0.49036068,0.5915315,0.42117694,0.3405192,0.5312921,0.35996893,0.54295284,0.23929834,0.62748796,-0.8243237,0.51830065,0.3685518,-1.8531647,-0.9363596,0.34901512,0.43388715,0.5480302,0.46896896,1.0240879,0.51544374,0.3734663,1.0305754,0.64241683,0.4492209,0.23668295,0.46668327,0.274488,0.5830889,-1.0366439,0.4196194,0.9001317,0.046162795,0.6593681,0.32707837,0.5837651,0.73346335,0.18704571
137,punct,0.54154927,1.0517513,-0.05318326,-0.116698496,0.6166246,-1.0588634,-0.24961446,0.057883915,-0.1571647,-0.036150523,0.17839885,0.13809773,-1.3032447,-0.16373162,0.008872019,0.4323736,0.30065104,0.038425952,0.045885976,0.24046068,-0.020319618,-0.12009445,-0.010290028,-0.95321685,0.19445673,-0.042401854,1.1242439,0.3645814,-0.05553357,0.28825364,0.17719652,-0.026272975,0.50427634,-0.056236964,0.04010896,0.8353044,0.30956078,-0.13253668,-0.03248199,-0.05639252,0.049226347,0.22203471,-0.7075709,-0.187636,0.082306646,-0.19301057,0.366999,-0.1238575,0.45607525,0.18574578,0.41897684
138,punct,-0.5973003,-1.4586596,0.22733521,-0.044168774,-0.79601485,0.37715632,1.8860376,0.29387194,0.053873595,-0.1478095,-0.11737212,0.1945569,1.6632282,-1.3471262,-0.08265538,0.13338813,-0.061609697,-0.11763193,0.18210624,0.08135072,0.078448586,-0.23091818,0.21883333,-1.4177266,0.39496207,-0.04979663,1.5889324,0.5247492,-0.010114855,-0.021473829,-0.033392537,0.19358255,0.5461347,0.05329393,-0.16161998,1.1711384,0.36106732,0.2869849,-0.38446262,-0.10576748,0.37423554,0.45730215,-1.0481834,-0.11507859,0.19088615,-0.20212983,0.22656024,-0.07023174,0.2560878,0.22141658,0.10871577
